,state,article_title,revision_id,article_quality
10388,Texas,"Thrall, Texas",1165904108,GA
10389,Texas,"Sunray, Texas",1179801127,C
10390,California,"National City, California",1175861325,C
10391,Illinois,"Hooppole, Illinois",1167155344,Start
10392,California,"Shasta Lake, California",1177581479,C
10393,Illinois,"Hamilton, Illinois",1165749077,C
10394,Iowa,"Afton, Iowa",1165506142,C
10395,Florida,"Cinco Bayou, Florida",1166017994,C
10396,Wyoming,"Gillette, Wyoming",1179836011,B
10397,Missouri,"Macks Creek, Missouri",1179651759,GA
10398,Indiana,"Grabill, Indiana",1147357632,C
10399,West Virginia,"Hambleton, West Virginia",1166180314,GA
10400,Michigan,"Milton Township, Antrim County, Michigan",1167344244,Start
10401,Georgia (U.S. state),"Trion, Georgia",1100142569,C
10402,Alabama,"Rockford, Alabama",1169199856,GA
10403,Michigan,"Vassar Township, Michigan",1167742395,Start
10404,Minnesota,"Nerstrand, Minnesota",1165895078,GA
10405,Iowa,"Fredonia, Iowa",1165747386,C
10406,New York,"Richfield Springs, New York",1167505317,C
10407,Ohio,"Bluffton, Ohio",1180113026,C
10408,Illinois,"Gays, Illinois",1167019946,GA
10409,Iowa,"Lamont, Iowa",1165752917,C
10410,Massachusetts,"Nahant, Massachusetts",1178957917,GA
10411,Pennsylvania,"Tarentum, Pennsylvania",1179286534,C
10412,New York,"Watertown (city), New York",1073671628,Stub
10413,Iowa,"Eldridge, Iowa",1177659732,C
10414,Pennsylvania,"Dean Township, Cambria County, Pennsylvania",1131474935,C
10415,Louisiana,"Jennings, Louisiana",1178454311,GA
10416,New Jersey,"Neptune City, New Jersey",1179890922,GA
10417,Mississippi,"Como, Mississippi",1166018663,C
10418,Arizona,"Payson, Arizona",1173861091,C
10419,Mississippi,"Marietta, Mississippi",1171339790,Start
10420,Minnesota,"Grant, Minnesota",1165748531,C
10421,Vermont,"Sheldon, Vermont",1166231174,GA
10422,New York,"Maybrook, New York",1167336600,C
10423,West Virginia,"Mullens, West Virginia",1170406970,GA
10424,Michigan,"Covington Township, Michigan",1170413935,C
10425,Utah,"Circleville, Utah",1178747793,GA
10426,Arkansas,"Pindall, Arkansas",1166211328,Start
10427,Alabama,"Headland, Alabama",1168369252,C
10428,Iowa,"Wahpeton, Iowa",1165906397,C
10429,Pennsylvania,"Vanport Township, Beaver County, Pennsylvania",1109656410,Stub
10430,Pennsylvania,"Cressona, Pennsylvania",1166820025,C
10431,Kentucky,"Lakeview Heights, Kentucky",1170216031,C
10432,Illinois,"Campus, Illinois",1166689875,GA
10433,Indiana,"Osgood, Indiana",1166210727,C
10434,Louisiana,"Thibodaux, Louisiana",1176703275,GA
10435,Missouri,"West Sullivan, Missouri",1167840156,Start
10436,Indiana,"Berne, Indiana",1177363598,GA
10437,Ohio,"Piqua, Ohio",1173068203,C
10438,Michigan,"Genesee Township, Michigan",1132676044,GA
10439,Idaho,"St. Maries, Idaho",1165902913,C
10440,West Virginia,"Grantsville, West Virginia",1166069753,C
10441,Texas,"Dean, Texas",1165646384,GA
10442,Florida,"Indian River Shores, Florida",1166181658,C
10443,West Virginia,"White Hall, West Virginia",1166333470,C
10444,Arkansas,"Haynes, Arkansas",1166180758,C
10445,Kentucky,"Stamping Ground, Kentucky",1177528033,C
10446,New Jersey,"Riverton, New Jersey",1178943861,GA
10447,Maine,"North Berwick, Maine",1159751253,C
10448,Idaho,"Kootenai, Idaho",1165752384,C
10449,Texas,"Pearland, Texas",1177353610,B
10450,North Dakota,"Gardner, North Dakota",1174198631,C
10451,Arkansas,"Rison, Arkansas",1165899813,C
10452,Illinois,"Sciota, Illinois",1167668908,GA
10453,Florida,"Graceville, Florida",1165748310,GA
10454,Indiana,"Brownstown, Indiana",1176783568,C
10455,Pennsylvania,"Springfield Township, York County, Pennsylvania",1169874152,C
10456,New Hampshire,"Dorchester, New Hampshire",1166067005,GA
10457,Iowa,"Nemaha, Iowa",1165895031,C
10458,New York,"Lynbrook, New York",1173543081,C
10459,Hawaii,"Hāʻena, Kauai County, Hawaii",1167176729,Stub
10460,Pennsylvania,"Burrell Township, Indiana County, Pennsylvania",1166638601,C
10461,Illinois,"Loves Park, Illinois",1165891472,C
10462,California,"Red Bluff, California",1179295929,C
10463,New Hampshire,"Kensington, New Hampshire",1171408109,C
10464,Pennsylvania,"Kingston, Pennsylvania",1171933662,B
10465,South Dakota,"Hoven, South Dakota",1172183355,C
10466,Georgia (U.S. state),"Avalon, Georgia",1166014825,Start
10467,Louisiana,"Ferriday, Louisiana",1173732406,C
10468,Texas,"Cottonwood, Kaufman County, Texas",1174923418,C
10469,Texas,"Wink, Texas",1177035472,GA
10470,Utah,"Millville, Utah",1165893551,C
10471,Michigan,"Tittabawassee Township, Michigan",1167683399,Start
10472,Tennessee,"Rives, Tennessee",1166230046,C
10473,North Dakota,"Lehr, North Dakota",1173489175,C
10474,Pennsylvania,"West Hemlock Township, Montour County, Pennsylvania",1175370801,Stub
10475,Idaho,"Lewisville, Idaho",1165890102,C
10476,Michigan,"Pentland Township, Michigan",1168635063,C
10477,Michigan,"Deckerville, Michigan",1166849958,Start
10478,Minnesota,"Taunton, Minnesota",1165903733,C
10479,Indiana,"Centerville, Indiana",1166017547,GA
10480,South Dakota,"Hill City, South Dakota",1170876007,GA
10481,Utah,"Price, Utah",1179127874,C
10482,Pennsylvania,"Mount Pleasant Township, Wayne County, Pennsylvania",1167392588,GA
10483,Michigan,"Port Huron Charter Township, Michigan",208346303,Stub
10484,Missouri,"Bellflower, Missouri",1165509171,C
10485,South Dakota,"Lead, South Dakota",1177725036,C
10486,Missouri,"Grant City, Missouri",1165748523,C
10487,New Hampshire,"Manchester, New Hampshire",1178434415,GA
10488,Maine,"Wellington, Maine",1166333001,Start
10489,Florida,"Crescent City, Florida",1165645538,GA
10490,New York,"Nelliston, New York",1167394586,C
10491,Colorado,"Peetz, Colorado",1171397614,Start
10492,Ohio,"Grandview Heights, Ohio",1165748451,C
10493,California,"Campbell, California",1177548633,C
10494,Utah,"Apple Valley, Utah",1166014382,Start
10495,Illinois,"Caledonia, Illinois",1166688903,C
10496,Wyoming,"Basin, Wyoming",1166347823,GA
10497,New Jersey,"Berlin Township, New Jersey",1179883850,GA
10498,Pennsylvania,"Athens, Pennsylvania",1176420565,C
10499,Georgia (U.S. state),"Bronwood, Georgia",1166016399,Start
10500,Idaho,"Elk River, Idaho",1171739793,GA
10501,Michigan,"Grant Township, Newaygo County, Michigan",1167126966,Start
10502,Pennsylvania,"Apolacon Township, Susquehanna County, Pennsylvania",1166484302,Start
10503,Pennsylvania,"Springhill Township, Greene County, Pennsylvania",1167676440,C
10504,Iowa,"Decorah, Iowa",1172513222,C
10505,Michigan,"Akron Township, Michigan",1166384107,GA
10506,New York,"New Rochelle, New York",1177910509,B
10507,Ohio,"Fairfax, Ohio",1166997852,GA
10508,Kentucky,"Briarwood, Kentucky",1165537033,Start
10509,Missouri,"Jerico Springs, Missouri",1167180073,C
10510,Missouri,"Kingston, Missouri",1165752260,C
10511,Ohio,"Bratenahl, Ohio",1177404736,GA
10512,Minnesota,"Henderson, Minnesota",1179686308,C
10513,Pennsylvania,"Northmoreland Township, Wyoming County, Pennsylvania",1175503473,Stub
10514,Iowa,"Schleswig, Iowa",1165900981,C
10515,New Hampshire,"Franklin, New Hampshire",1177218798,C
10516,Idaho,"Ririe, Idaho",1165899786,C
10517,New Jersey,"South Bound Brook, New Jersey",1178961807,B
10518,Tennessee,"Powells Crossroads, Tennessee",1166229339,GA
10519,Ohio,"Salem, Ohio",1179241716,GA
10520,North Dakota,"Golva, North Dakota",1165748190,C
10521,Vermont,"Ripton, Vermont",1178648722,C
10522,California,"East Palo Alto, California",1177327324,B
10523,Illinois,"Chrisman, Illinois",1173965510,C
10524,New Jersey,"Wrightstown, New Jersey",1179887700,B
10525,New Jersey,"Lindenwold, New Jersey",1179890104,GA
10526,Missouri,"Sheridan, Missouri",1165901578,GA
10527,Missouri,"Lexington, Missouri",1166623971,C
10528,Texas,"Rocksprings, Texas",1166230150,GA
10529,Mississippi,"Crenshaw, Mississippi",1166066074,C
10530,Ohio,"New Madison, Ohio",1167395800,C
10531,Illinois,"Fults, Illinois",1145147934,C
10532,Pennsylvania,"Homer Township, Potter County, Pennsylvania",1167155008,C
10533,Colorado,"Englewood, Colorado",1159319010,GA
10534,Michigan,"Vevay Township, Michigan",1167743215,C
10535,South Carolina,"Cheraw, South Carolina",1180005658,C
10536,Missouri,"St. Robert, Missouri",1165902976,C
10537,Pennsylvania,"Akron, Pennsylvania",1174444665,C
10538,Texas,"Merkel, Texas",1176456245,C
10539,Missouri,"Gladstone, Missouri",1179720457,C
10540,New Jersey,"Lakehurst, New Jersey",1178955060,GA
10541,Missouri,"Gerster, Missouri",1167020455,C
10542,North Dakota,"Deering, North Dakota",1178770783,C
10543,Missouri,"Weston, Missouri",1165907306,GA
10544,Ohio,"Circleville, Ohio",1178411531,GA
10545,Florida,"Bay Harbor Islands, Florida",1178685201,GA
10546,New Jersey,"Paramus, New Jersey",1177926888,FA
10547,Missouri,"Clifton Hill, Missouri",1165644405,C
10548,Florida,"Loxahatchee Groves, Florida",1179925838,GA
10549,Pennsylvania,"White Deer Township, Union County, Pennsylvania",1175370598,Stub
10550,Pennsylvania,"East Petersburg, Pennsylvania",1153415449,C
10551,Louisiana,"Castor, Louisiana",1166692425,C
10552,New Jersey,"Edison, New Jersey",1178944835,B
10553,Ohio,"Miltonsburg, Ohio",1167344325,Start
10554,Texas,"Kermit, Texas",1165752092,C
10555,New York,"South Dayton, New York",1167674493,C
10556,Illinois,"Beecher, Illinois",1167774210,C
10557,West Virginia,"Henderson, West Virginia",1166180860,C
10558,Illinois,"New Baden, Illinois",1167562841,GA
10559,Texas,"Burkburnett, Texas",1180147362,C
10560,Illinois,"Lebanon, Illinois",1165889754,C
10561,Washington,"Enumclaw, Washington",1178607872,C
10562,Ohio,"Portage, Ohio",1175265961,C
10563,Maine,"Farmingdale, Maine",1157724651,C
10564,Iowa,"Essex, Iowa",1177683507,C
10565,Rhode Island,"North Kingstown, Rhode Island",1166209747,C
10566,Michigan,"Breen Township, Michigan",1174670981,C
10567,Iowa,"Van Buren County, Iowa",1155074387,C
10568,Pennsylvania,"Delaware Water Gap, Pennsylvania",1157741405,GA
10569,New Jersey,"Spring Lake, New Jersey",1179888437,FA
10570,New York,"Newburgh, New York",1179522887,B
10571,Kentucky,"Green Spring, Kentucky",1165748647,C
10572,Texas,"Joaquin, Texas",1165751207,C
10573,Vermont,"Stowe (village), Vermont",171040177,Stub
10574,Texas,"Gunter, Texas",1175602405,C
10575,Arkansas,"Caddo Valley, Arkansas",1166016960,C
10576,Missouri,"Pascola, Missouri",1167457882,GA
10577,West Virginia,"Ellenboro, West Virginia",1174679644,GA
10578,Tennessee,"Erin, Tennessee",1165650779,C
10579,California,"Wildomar, California",1180001634,GA
10580,Vermont,"Isle La Motte, Vermont",439885696,Stub
10581,New Jersey,"Garfield, New Jersey",1179887309,FA
10582,Michigan,"Port Hope, Michigan",1167498575,C
10583,Indiana,"Dugger, Indiana",1166067104,C
10584,Missouri,"Cabool, Missouri",1165537866,C
10585,Texas,"Katy, Texas",1177608145,C
10586,New Jersey,"North Caldwell, New Jersey",1179890969,B
10587,Georgia (U.S. state),"Stapleton, Georgia",1165903064,GA
10588,Iowa,"Grand Mound, Iowa",1165748409,C
10589,Florida,"Largo, Florida",1175118326,C
10590,Arkansas,"Lepanto, Arkansas",1165890009,C
10591,Illinois,"Ruma, Illinois",1167642533,Start
10592,Minnesota,"Morristown, Minnesota",1165894373,C
10593,Texas,"Navarro, Texas",1179152394,C
10594,Pennsylvania,"Penn Township, Lycoming County, Pennsylvania",1157450207,GA
10595,Michigan,"Bates Township, Michigan",1168712063,Stub
10596,Illinois,"North City, Illinois",1167410590,C
10597,Maine,"New Portland, Maine",1166209298,C
10598,Michigan,"Zeeland Charter Township, Michigan",1176318828,C
10599,Michigan,"Rives Township, Michigan",1176777060,C
10600,Minnesota,"Mendota Heights, Minnesota",1177399815,C
10601,Pennsylvania,"President Township, Venango County, Pennsylvania",1175382629,Stub
10602,Indiana,"Morgantown, Indiana",1172622695,GA
10603,Massachusetts,"Whately, Massachusetts",1166333408,C
10604,Louisiana,"Bernice, Louisiana",1177011754,C
10605,Iowa,"La Motte, Iowa",1165752521,C
10606,New Jersey,"Glen Ridge, New Jersey",1179888839,B
10607,Utah,"Boulder, Utah",1166016037,B
10608,Illinois,"Emden, Illinois",1166995174,C
10609,California,"Glendora, California",1175678898,GA
10610,Wyoming,"Sheridan, Wyoming",1179836908,C
10611,Georgia (U.S. state),"Centerville, Georgia",1165538828,C
10612,Iowa,"Sheldon, Iowa",1165901528,C
10613,Illinois,"Time, Illinois",1167683208,C
10614,Missouri,"Mosby, Missouri",1165894415,C
10615,Texas,"Skellytown, Texas",1179997049,B
10616,Maryland,"Keedysville, Maryland",1173626203,C
10617,South Carolina,"Prosperity, South Carolina",1166229462,C
10618,Kentucky,"Fort Wright, Kentucky",1176246038,GA
10619,Utah,"Sandy, Utah",1179977204,B
10620,Pennsylvania,"New Florence, Pennsylvania",1173298926,C
10621,Indiana,"Middlebury, Indiana",1166207698,C
10622,Minnesota,"Scanlon, Minnesota",1165900964,C
10623,Wisconsin,"Waukesha, Wisconsin",1177822812,GA
10624,California,"Calexico, California",1179319032,C
10625,New Hampshire,"Hudson, New Hampshire",1178779816,C
10626,Illinois,"Mount Erie, Illinois",1167392266,C
10627,Pennsylvania,"Londonderry Township, Dauphin County, Pennsylvania",1157438935,GA
10628,Missouri,"Hamilton, Missouri",1178971375,GA
10629,Michigan,"Boston Township, Michigan",1166631262,Start
10630,New Jersey,"Mount Ephraim, New Jersey",1179890615,GA
10631,Pennsylvania,"Summit Township, Butler County, Pennsylvania",1167679437,C
10632,Michigan,"Addison Township, Michigan",1166383463,C
10633,Michigan,"Boyne Valley Township, Michigan",1174670777,C
10634,Indiana,"Summitville, Indiana",1170255980,GA
10635,Hawaii,"Anahola, Hawaii",1115736388,C
10636,Pennsylvania,"Richland Township, Allegheny County, Pennsylvania",1170205217,C
10637,South Dakota,"Lake Preston, South Dakota",1171688688,C
10638,South Dakota,"Dupree, South Dakota",1172502484,C
10639,New York,"Cobleskill (village), New York",1156060433,GA
10640,South Carolina,"Johnston, South Carolina",1173680205,C
10641,Wyoming,"Dubois, Wyoming",1166067093,GA
10642,Texas,"Nocona, Texas",1165895615,C
10643,West Virginia,"Bolivar, West Virginia",1178033128,C
10644,Vermont,"Essex Center (village), Vermont",171046205,Stub
10645,South Carolina,"Smyrna, South Carolina",1166231477,GA
10646,Louisiana,"Eros, Louisiana",1166067799,C
10647,Pennsylvania,"Derry Township, Westmoreland County, Pennsylvania",1157356358,C
10648,South Carolina,"Clinton, South Carolina",1165644476,GA
10649,California,"Carmel-by-the-Sea, California",1178359030,B
10650,Washington,"Maple Valley, Washington",1175308942,C
10651,Illinois,"La Harpe, Illinois",1165752506,C
10652,South Carolina,"Hardeeville, South Carolina",1165749196,C
10653,Missouri,"Stockton, Missouri",1165903221,GA
10654,Pennsylvania,"South Strabane Township, Washington County, Pennsylvania",1175378922,Stub
10655,Pennsylvania,"McEwensville, Pennsylvania",1157440499,C
10656,Indiana,"Rising Sun, Indiana",1166923580,C
10657,Iowa,"College Springs, Iowa",1165644761,C
10658,Pennsylvania,"Mann Township, Bedford County, Pennsylvania",1177806890,Stub
10659,Illinois,"East Peoria, Illinois",1178456693,GA
10660,Illinois,"Donnellson, Illinois",1166852463,C
10661,Pennsylvania,"Mount Carbon, Pennsylvania",1157441869,GA
10662,Michigan,"Ida Township, Michigan",1172085030,GA
10663,Alabama,"Moulton, Alabama",1165894467,C
10664,Pennsylvania,"Cherry Tree, Pennsylvania",1157354473,C
10665,New York,"Tonawanda (city), New York",1173227262,Stub
10666,Iowa,"Dolliver, Iowa",1165646979,C
10667,Pennsylvania,"Mifflintown, Pennsylvania",1172375024,GA
10668,Pennsylvania,"Mapleton, Pennsylvania",1157439898,GA
10669,Minnesota,"New Prague, Minnesota",1178316645,C
10670,West Virginia,"Grafton, West Virginia",1174705225,GA
10671,Kentucky,"Beattyville, Kentucky",1165630679,C
10672,Michigan,"Windsor Charter Township, Michigan",1158852641,Start
10673,Texas,"Colleyville, Texas",1168798519,C
10674,Michigan,"Whitehall Township, Michigan",1167841404,Start
10675,Michigan,"Hadley Township, Michigan",1167129727,C
10676,North Dakota,"Litchville, North Dakota",1165891059,C
10677,Kentucky,"Covington, Kentucky",1176543731,C
10678,Colorado,"Pitkin, Colorado",1166211445,Start
10679,Ohio,"Clinton, Ohio",1168047059,C
10680,Indiana,"Huntington, Indiana",1165750633,C
10681,Minnesota,"Northfield, Minnesota",1177288901,C
10682,Pennsylvania,"Spring Township, Berks County, Pennsylvania",1177494357,C
10683,Louisiana,"Oak Ridge, Louisiana",1167412853,B
10684,Michigan,"Orleans Township, Michigan",1167454415,Start
10685,Pennsylvania,"Monaca, Pennsylvania",1176569545,C
10686,Colorado,"Monument, Colorado",1177375214,C
10687,Colorado,"Thornton, Colorado",1177333326,GA
10688,New York,"Deferiet, New York",1166850267,Start
10689,Tennessee,"Burns, Tennessee",1166016856,GA
10690,Illinois,"Waukegan, Illinois",1179597668,C
10691,Hawaii,"Kalaeloa, Hawaii",1159437807,GA
10692,Alaska,"Koyuk, Alaska",1178323608,Start
10693,Oklahoma,"Blanchard, Oklahoma",1179421310,C
10694,Ohio,"Waynesfield, Ohio",1167838583,C
10695,Texas,"Follett, Texas",1179718998,GA
10696,Illinois,"Sauk Village, Illinois",1171662994,C
10697,Michigan,"Washington Township, Sanilac County, Michigan",1167836862,Start
10698,New Mexico,"Clovis, New Mexico",1179681189,B
10699,Michigan,"Camden, Michigan",1166689471,C
10700,Pennsylvania,"Clinton Township, Wyoming County, Pennsylvania",1174318496,C
10701,Rhode Island,"Cumberland, Rhode Island",1175418976,C
10702,Illinois,"Williamsville, Illinois",1167842248,Start
10703,South Dakota,"South Shore, South Dakota",1171569342,C
10704,Arizona,"Chino Valley, Arizona",1165071501,C
10705,Maine,"Alna, Maine",1174508448,C
10706,Mississippi,"Brooksville, Mississippi",1170356067,C
10707,West Virginia,"Oakvale, West Virginia",1166210069,GA
10708,Pennsylvania,"Bloomsburg, Pennsylvania",1175346990,GA
10709,Maryland,"Chevy Chase Village, Maryland",1172765840,GA
10710,Pennsylvania,"Cumberland Township, Greene County, Pennsylvania",1157356071,C
10711,Pennsylvania,"Springhill Township, Fayette County, Pennsylvania",1161609141,GA
10712,Michigan,"Perrinton, Michigan",1167459760,Start
10713,Minnesota,"Rushford, Minnesota",1165900453,C
10714,Tennessee,"Surgoinsville, Tennessee",1168494429,C
10715,West Virginia,"Rivesville, West Virginia",1166230049,GA
10716,Pennsylvania,"Tuscarora Township, Bradford County, Pennsylvania",1176484731,C
10717,Louisiana,"White Castle, Louisiana",1177388324,C
10718,Illinois,"Middletown, Illinois",1178310034,C
10719,Iowa,"Wheatland, Iowa",1165907399,C
10720,Pennsylvania,"Blythe Township, Pennsylvania",1172125638,C
10721,Illinois,"Hillsdale, Illinois",1167153656,Start
10722,Minnesota,"Barnum, Minnesota",1165508443,C
10723,Iowa,"Ossian, Iowa",1165896856,C
10724,New Hampshire,"Lisbon, New Hampshire",1166206078,GA
10725,Georgia (U.S. state),"Norwood, Georgia",1165896016,Start
10726,Pennsylvania,"Elk Creek Township, Erie County, Pennsylvania",1166993467,C
10727,Florida,"Glen Ridge, Florida",1179686950,GA
10728,Louisiana,"Cullen, Louisiana",1166066215,Start
10729,Iowa,"Woodbine, Iowa",1165908307,C
10730,Minnesota,"Harmony, Minnesota",1165749240,C
10731,Arkansas,"Enola, Arkansas",1166067731,C
10732,Tennessee,"Church Hill, Tennessee",1165539408,GA
10733,Tennessee,"Oakland, Tennessee",1178164159,C
10734,Idaho,"Idaho Falls, Idaho",1179988859,C
